"WOREDA","KEBELE","WATERSHED","WSNAME","AGRO","TYPE","YEAR","MONTHNUM","MONTHNAME","PRECIP_MEAN","TREES_PCT","CROPS_PCT","SCRUB_SHRUB_PCT","BUILT_PCT","BARREN_PCT","VEGETATION_PCT","NONVEGETATION_PCT","NDVI_MEAN"
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,3,"March",32.8904079535,30.7509762214673,0.183339153623925,38.0734309025683,0.0809549509508238,30.9112987713896,69.0077462776596,30.9922537223404,0.252820506669
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,4,"April",41.8340487358,25.5063652814375,45.4895393504556,2.18260897171339,9.5860186037652,17.2354677926283,73.1785136036065,26.8214863963935,0.262233335777
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,5,"May",95.1032090798,11.8059303469951,26.8722816597352,1.16432267691038,2.43975999238071,57.7177053239785,39.8425346836408,60.1574653163593,0.305652574173
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,6,"June",67.7426867363,7.45914625865737,11.4164139242225,42.9170250328188,27.7135485039156,10.4938662803857,61.7925852156987,38.2074147843013,0.357439138811
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,7,"July",97.9463455983,NA,NA,NA,NA,NA,NA,NA,0.376579296793
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,8,"August",188.445993277,42.4855238110409,12.9748070505213,13.381016479359,25.9328878304434,5.22576482863538,68.8413473409212,31.1586526590788,0.466138750984
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,9,"September",135.890174279,80.9970157782787,15.2528651703229,0.684148703133433,0.0690498111051144,2.99692053715991,96.934029651735,3.06597034826502,0.49774167339
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,10,"October",131.031935472,51.8183116924347,5.40810819391092,12.4019810152703,0.096828470745103,30.274770627639,69.6284009016159,30.3715990983841,0.568571981894
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,11,"November",50.0800776359,25.3214387758342,12.5281754976348,46.5848122162608,2.69452998507889,12.8710435251913,84.4344264897298,15.5655735102702,0.498931941602
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2019,12,"December",16.9068308121,53.8882186736087,20.5768437093241,15.0838121845138,0.812724213467094,9.63840121908632,89.5488745674466,10.4511254325534,0.460351043224
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,1,"January",8.45353660828,49.1904504904918,11.2559128861234,20.2760405092225,1.03733451855614,18.2402615956062,80.7224038858377,19.2775961141624,0.373237769925
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,2,"February",4.07071997569,34.4344264897298,42.1068922822947,20.3038191688625,1.43575986539255,1.71910219372044,96.845137940887,3.15486205911299,0.322111107548
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,3,"March",62.0633345384,17.671989586971,4.59220927648497,61.7075145242706,2.05323978539001,13.9750468268834,83.9717133877266,16.0282866122734,0.252277409809
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,4,"April",130.718910022,49.4999841264802,19.4371249880949,13.4956665290962,2.71913394076002,14.8480904155687,82.4327756436712,17.5672243563288,0.400284433976
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,5,"May",49.1274774013,36.3360741610845,17.4021397504683,19.6157020857805,2.70960982888346,23.9364741737833,73.3539159973332,26.6460840026668,0.483694787532
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,6,"June",40.6308167286,20.3679541780524,2.46998678844276,44.6558840665337,9.21526632365853,23.2909086433126,67.4938250330289,32.5061749669711,0.408954532566
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,7,"July",142.416766044,NA,NA,NA,NA,NA,NA,NA,0.315614087863
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,8,"August",139.584088839,NA,NA,NA,NA,NA,NA,NA,NA
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,9,"September",153.824550531,46.0979089790898,14.5190651906519,14.830012300123,6.14710947109471,18.4059040590406,75.4469864698647,24.5530135301353,0.465642378978
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,10,"October",10.7579843081,21.7443410901933,14.8949172989619,43.6910695577637,3.02390552081018,16.6457665322709,80.3303279469189,19.6696720530811,0.474674584315
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,11,"November",13.4732544972,22.5626210355884,0.189688561541636,50.0103177878663,0.910346360201911,26.3270262548017,72.7626273849963,27.2373726150036,0.432990806964
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2020,12,"December",3.70993180153,25.2976284961427,11.4376646877679,22.7904060446363,0.51509571732436,39.9592050541287,59.5256992285469,40.4743007714531,0.42068260469
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,1,"January",4.37913246644,NA,NA,NA,NA,NA,NA,NA,0.353650641624
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,2,"February",2.69683677722,26.33178831074,22.7864376646878,27.8651703228674,6.6581478777104,16.3584558239944,76.9833962982952,23.0166037017048,0.314064114038
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,3,"March",6.11242728356,20.715737007524,0.119845074446808,49.9460300326995,0.0103177878662815,29.2080700974634,70.7816121146703,29.2183878853297,0.288594727191
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,4,"April",99.8246587118,17.4235690021905,43.3108987586908,1.95403028667577,10.9114575065875,26.4000444458554,62.6884980475571,37.3115019524429,0.273336017102
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,5,"May",118.177791498,58.2550239690149,20.8625670656211,1.40321914981428,0.226991333058192,19.2521984824915,80.5208101844503,19.4791898155497,0.423068308254
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,6,"June",25.2955226898,0.112701990539382,23.7499603162005,29.6914187751992,18.6934505857329,27.752468332328,53.5540810819391,46.4459189180609,0.351955313057
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,7,"July",72.1765680558,NA,NA,NA,NA,NA,NA,NA,NA
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,8,"August",147.767709977,25.5023969014889,12.2011809898727,26.337344042668,16.3171846725293,19.6418933934411,64.0409219340297,35.9590780659703,0.464786504988
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,9,"September",146.215973292,66.720372075304,6.2200387313883,10.3844566494174,7.53674719832376,9.13838534556653,83.3248674561097,16.6751325438903,0.477497817428
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,10,"October",102.199628585,38.1035905901775,8.82647068160894,37.3059462205149,1.18019619670466,14.583796310994,84.2360074923013,15.7639925076987,0.518551562925
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,11,"November",3.7127132049,17.5886536080511,12.9678719959364,54.7826915140163,5.15651290517159,9.50426997682466,85.3392171180037,14.6607828819963,0.466892958009
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2021,12,"December",2.27485307058,18.4402679450141,20.2681037493254,16.7886282104194,0.666687831359726,43.8363122638814,55.4969999047589,44.5030000952411,0.387769332843
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,1,"January",9.01398103665,31.8248198355503,25.7063716308454,16.614813168672,0.98018984729674,24.8738055176355,74.1460046350678,25.8539953649322,0.344942020123
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,2,"February",3.8463845253,28.1278770754627,12.9980316835455,33.6907520873679,13.9639353630274,11.2194037905965,74.8166608463761,25.1833391536239,0.30288654906
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,3,"March",10.7655581939,10.779707292295,0.518270421283215,56.8565668751389,0.00158735197942792,31.8438680593035,68.1545445887171,31.8454554112829,0.272270497752
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,4,"April",50.4087496048,16.3822661036858,57.4978570748278,3.67789453633449,13.5115400488904,8.93044223626147,77.5580177148481,22.4419822851519,0.258614757828
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,5,"May",21.0350316855,16.3306771643544,12.9519984761421,0.250007936759897,0.0492079113622655,70.4181085113813,29.5326835772564,70.4673164227436,0.318952341103
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,6,"June",74.2998845027,0,43.6704339820312,0.569065684624909,48.8848852344519,6.87561509889203,44.2394996666561,55.7605003333439,0.265777029923
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,7,"July",41.401618175,11.417822788025,30.801771484809,25.7746277659608,10.2019111717832,21.8038667894219,67.9942220387949,32.0057779612051,0.42996328159
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,8,"August",122.101294493,18.7220229213626,15.7195466522747,29.2326740531445,25.5119210133655,10.8138353598527,63.6742436267818,36.3257563732182,0.352753227397
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,9,"September",131.546540089,62.2853106447824,9.88285342391822,0.985745579224737,0.334137591669577,26.5119527604051,73.1539096479253,26.8460903520747,0.405981019313
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,10,"October",25.8159590501,21.8300580970824,7.04546176069082,42.7807231975618,13.3774088066288,14.9663481380361,71.6562430553351,28.3437569446649,0.469204242389
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,11,"November",21.1667090196,NA,NA,NA,NA,NA,NA,NA,0.43649255498
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2022,12,"December",2.70278723423,NA,NA,NA,NA,NA,NA,NA,0.339587034297
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,1,"January",6.97659526727,25.7317692625163,23.9769516492587,28.937426584971,3.34058224070605,18.013270262548,78.6461474967459,21.3538525032541,0.316795377141
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,2,"February",6.39637819926,24.714276643703,22.2721356233531,26.1706720848281,5.18032318486301,21.6625924632528,73.1570843518842,26.8429156481158,0.285014073182
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,3,"March",186.271642049,30.3715990983841,26.9206958951078,19.1656877996127,1.95641131464491,21.5856058922505,76.4579827931045,23.5420172068955,0.266855169056
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,4,"April",104.414465489,NA,NA,NA,NA,NA,NA,NA,0.397510990845
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,5,"May",76.5064834203,NA,NA,NA,NA,NA,NA,NA,0.454234208485
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,6,"June",77.7726814074,53.2834375694466,2.91517191021937,8.99076161147973,15.6338296453856,19.1767992634687,65.1893710911457,34.8106289088543,0.352455370888
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,7,"July",51.0886373275,60.8305025556367,16.9957776437347,3.54614432204197,6.01606400203181,12.6115114765548,81.3724245214134,18.6275754785866,0.302555509295
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,8,"August",109.284048814,31.9859360614623,17.8521540366361,30.7565319533953,1.31591479094574,18.0894631575606,80.5946220514937,19.4053779485063,0.470968659
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,9,"September",122.718561417,46.576081780374,12.4218229150132,9.65030635893203,5.89463157560557,25.4571573700752,68.6482110543192,31.3517889456808,0.40677941956
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,10,"October",34.0590932797,32.8288199625385,26.5262389282199,25.6873234070923,1.51988952030223,13.437728181847,85.0423822978507,14.9576177021493,0.433679129726
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,11,"November",43.7827922136,36.4797295152227,28.7588494872853,20.5030318422807,1.47703101685768,12.7813581383536,85.7416108447887,14.2583891552113,0.489099642793
"Chinakson","Badu Elemo","Ali-Elemo","Chinakson Ali Elemo","Midland","Learning",2023,12,"December",2.27292184341,39.0512397218959,26.9826026223055,20.8474872218166,1.45242706117655,11.6662433728055,86.881329566018,13.118670433982,0.46784326748
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,1,"January",3.49642968178,NA,NA,NA,NA,NA,NA,NA,0.232232166705
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,2,"February",3.87695498126,NA,NA,NA,NA,NA,NA,NA,0.206746616328
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,3,"March",54.1857656751,NA,NA,NA,NA,NA,NA,NA,0.192757116999
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,4,"April",22.8826095036,NA,NA,NA,NA,NA,NA,NA,0.225765295801
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,5,"May",80.1662139893,NA,NA,NA,NA,NA,NA,NA,0.312351199566
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,6,"June",25.272407123,NA,NA,NA,NA,NA,NA,NA,0.344620113667
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,7,"July",39.6133698055,NA,NA,NA,NA,NA,NA,NA,0.298308230758
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,8,"August",118.405017853,NA,NA,NA,NA,NA,NA,NA,0.43751260372
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,9,"September",134.933356149,NA,NA,NA,NA,NA,NA,NA,0.416173005357
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,10,"October",12.3095955849,NA,NA,NA,NA,NA,NA,NA,0.434874872794
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,11,"November",3.89953124523,NA,NA,NA,NA,NA,NA,NA,0.351248738769
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2017,12,"December",2.11898483549,6.75608544461004,20.2159646508223,18.0746202316522,5.14288702381886,49.8104426490967,45.0466703270845,54.9533296729155,0.272984872857
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,1,"January",4.1647244181,6.75870002876043,35.9479174837242,23.9208303919262,7.12212722566476,26.2504248699244,66.6274479044108,33.3725520955892,0.233944832675
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,2,"February",9.95545475824,34.7373650220932,23.5077260961644,28.3630088634403,5.49847046827202,7.89342955003007,86.6080999816979,13.3919000183021,0.207437857322
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,3,"March",34.9947874887,12.5107851596204,21.5781629931759,54.7572358616362,2.50215703192407,8.65165895364342,88.8461840144325,11.1538159855675,0.251289847125
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,4,"April",156.488299779,15.699982737787,49.9367052189424,0,8.3434029575925,26.0199090856781,65.6366879567294,34.3633120432706,0.267143730329
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,5,"May",112.46881376,20.9062148665255,52.2733809187649,13.2716291473841,3.64995947394567,9.89881559337987,86.4512249326744,13.5487750673255,0.39764641047
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,6,"June",30.4210533415,0.460166810468795,2.44202159646508,19.2904018615839,69.7780218056318,8.02938792585039,22.1925902685178,77.8074097314822,0.299729418686
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,7,"July",56.6862817492,0.00784375245117264,4.14673046251994,25.1313828535571,65.0456244934243,5.66841843804743,29.2859570685283,70.7140429314718,0.250482788067
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,8,"August",135.285148621,8.4869401521688,20.0643187700996,9.01508615054775,56.0776008575836,6.35605406960023,37.5663450728162,62.4336549271838,0.332809032925
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,9,"September",62.2359986986,24.5875493502758,16.2574842471305,21.1310691034591,2.10212565691427,35.9217716422203,61.9761027008654,38.0238972991346,0.438021069007
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,10,"October",63.1137913295,27.879310795618,14.7096504300991,15.6378278034879,36.7688969069469,5.00431406384814,58.2267890292049,41.7732109707951,0.370939315203
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,11,"November",14.7264398847,9.91188851413183,48.7018589693309,20.113995868957,11.0989097184093,10.1733469291709,78.7277433524198,21.2722566475802,0.382220934115
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2018,12,"December",2.04484932763,13.9697231155385,46.5056082830026,12.04016001255,3.78853243391639,23.6959761549926,72.5154914110911,27.4845085889089,0.328751104075
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,1,"January",3.77274622236,20.1506000470625,14.8325358851675,5.73639762595759,0.559521008183648,58.7209454336288,40.7195335581876,59.2804664418124,0.272432955556
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,2,"February",4.04563885076,24.9379036264282,45.8676497503072,18.474651606662,4.05522001725626,6.66457499934635,89.2802049833974,10.7197950166026,0.231401929826
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,3,"March",27.3720260348,73.7914084764818,0.0496770988574267,11.6244411326379,0.232697989384788,14.3017753026381,85.4655267079771,14.5344732920229,0.219234611869
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,4,"April",41.8306590489,16.1319842079117,58.4045807514315,1.91910476638691,5.66580385389704,17.8785264203728,76.4556697257301,23.5443302742699,0.214865985502
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,5,"May",92.0162767683,8.39804429105551,63.4298114884828,0.726854393808665,8.9732528041415,18.4720370225116,72.5547101733469,27.4452898266531,0.27877847789
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,6,"June",65.1929953439,NA,NA,NA,NA,NA,NA,NA,0.318754592894
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,7,"July",71.003868103,NA,NA,NA,NA,NA,NA,NA,0.182744544037
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,8,"August",152.946873256,31.7131194074234,14.8495580005947,2.02481684734125,48.1089994863615,3.30350625827904,48.5874942553594,51.4125057446406,0.34592930129
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,9,"September",122.578991481,52.6368081156692,4.6722618767485,14.7018066776479,15.6169111302847,12.3722121996496,72.0108766700656,27.9891233299344,0.415399480892
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,10,"October",132.654706682,29.4559050383037,16.8902136115251,26.0647893952467,0.112427118466808,27.4766648364578,72.4109080450754,27.5890919549246,0.493789078093
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,11,"November",50.8773531233,10.2439407012315,6.33252281224671,64.4390409705336,3.70486574110388,15.2796297748843,81.0155044840118,18.9844955159882,0.437066197883
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2019,12,"December",16.9840037482,42.9079404920647,33.3071874918294,17.8811410045232,3.10874055481476,2.79499045676785,94.0962689884174,5.90373101158261,0.421121233994
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,1,"January",5.88191791943,54.6369649907182,2.02891730070332,2.54137579417994,0.188250058828143,40.6044918555704,59.2072580856015,40.7927419143985,0.389329963882
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,2,"February",4.57517290115,44.8819515256098,47.0023792715769,5.50631422072319,1.06936491750987,1.53999006458023,97.3906450179099,2.6093549820901,0.326139341066
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,3,"March",62.8198506492,17.5961513321306,15.5018694276675,60.6818835464219,0.512458493476613,5.70763720030329,93.7799043062201,6.2200956937799,0.279053309621
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,4,"April",112.414805821,22.3363923967893,35.9740633252281,0.77130232436531,4.88927236123095,36.0289695923863,59.0817580463827,40.9182419536173,0.289740137442
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,5,"May",46.4263493674,6.84759260229476,44.9677791166763,20.532299470844,6.85283177031487,20.7994970398701,72.3476711898151,27.6523288101849,0.403490412532
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,6,"June",31.9718317304,NA,NA,NA,NA,NA,NA,NA,0.400046047277
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,7,"July",80.1726210458,7.09147505820189,11.4755813649324,9.58173114651181,67.3415469931204,4.50966543723351,28.1487875696461,71.8512124303539,0.315801746832
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,8,"August",122.305991037,NA,NA,NA,NA,NA,NA,NA,NA
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,9,"September",125.616919381,57.9914764556697,11.1668889063194,11.6113682118859,3.92449080973671,15.3057756163882,80.7697335738751,19.2302664261249,0.469983426341
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,10,"October",9.53544521332,12.8245352576673,46.2389206996627,25.1209245169556,3.79637618636756,12.0192433393469,84.1843804742856,15.8156195257144,0.44576972722
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,11,"November",11.97886249,10.8008471252647,23.7587261746019,46.2023165215572,1.58705257928726,17.6510575992888,80.7618898214239,19.2381101785761,0.39558161746
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2020,12,"December",3.2619575773,17.0732345020524,43.1850864120062,17.1333699375114,0.637958532695375,21.9703506157346,77.39169085157,22.6083091484299,0.353861546896
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,1,"January",3.55702461515,NA,NA,NA,NA,NA,NA,NA,0.283594833818
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,2,"February",3.15301217352,25.1470703584595,38.3376473971815,20.9219023714278,10.782545036212,4.81083483671922,84.4066201270688,15.5933798729312,0.255434107549
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,3,"March",5.82276351111,55.7769236802886,0.101968781865244,28.1381546265067,0.0549062671582085,15.9280466441812,84.0170470886605,15.9829529113395,0.235489032458
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,4,"April",94.3634387425,16.160744633566,47.1200355583444,0.883729442832118,3.73624075090857,32.0992496143488,64.1645096347426,35.8354903652574,0.222167607767
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,5,"May",112.867468153,24.6136951917797,54.2055586059037,3.39634481135775,0.0784375245117264,17.705963866447,82.2155986090412,17.7844013909588,0.347423186158
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,6,"June",20.0299164908,11.2819306089366,18.4458911810077,18.4040578346014,38.3219598922791,13.5461604831752,48.1318796245457,51.8681203754543,0.267283365255
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,7,"July",49.905147825,NA,NA,NA,NA,NA,NA,NA,NA
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,8,"August",123.486285618,17.5778492430779,43.6844719847308,13.17750411797,22.1115381598557,3.44863649436557,74.4398253457788,25.5601746542212,0.398109434185
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,9,"September",134.45778874,79.6559207258086,3.38850105890658,7.38358564070385,7.01231469134834,2.55967788323267,90.428007425419,9.57199257458101,0.478078303024
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,10,"October",97.8181898935,40.5600439250137,18.7596412790546,23.0998509687034,2.74008418960964,14.8403796376186,82.4195361727717,17.5804638272283,0.465127573288
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,11,"November",3.53792490278,5.70763720030329,19.431589405705,60.4753313985411,11.5747640337804,2.8106779616702,85.6145580045494,14.3854419954506,0.433719433247
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2021,12,"December",1.96797479902,11.8466807854211,43.1746280754046,16.3620676131461,0.936021125839935,27.6806024001882,71.3833764739718,28.6166235260282,0.326984874502
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2022,1,"January",6.41996976307,14.1998065207729,51.993620414673,5.8775851700787,1.23931288728528,26.6896750071901,72.0710121055246,27.9289878944754,0.284293190983
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2022,2,"February",3.7791691167,38.4892932779042,10.8609825607237,40.7038460532852,5.67887677464899,4.26700133343792,90.0541218919131,9.94587810808691,0.24859130881
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2022,3,"March",10.4757476534,18.6968912594452,3.20286558422883,60.7367898135802,0.0601354354589902,17.3033179072868,82.6365466572542,17.3634533427458,0.226966444635
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2022,4,"April",51.5379892077,15.7894736842105,56.6005176876618,2.76361544696316,2.00277145919941,22.8436217219651,75.1536068188355,24.8463931811645,0.207940826954
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2022,5,"May",20.0971570696,3.45648024681674,32.8757811070149,0.35558344445316,3.01200094125029,60.3001542604649,36.6878447982848,63.3121552017152,0.283550014739
"Chinakson","Orda Soset","Gurafa","Chinakson Guraf","Midland","Learning",2022,6,"June",56.7752364022,0,40.7430648155411,0.572593928935603,47.5566711114597,11.1276701440636,41.3156587444767,58.6843412555233,0.207267489643
